transaction_id,account_id,bank_name,transaction_type,amount,currency,transaction_date,status,description,merchant_name,reference,transaction_category
TRX7858220,ACC376229,Nedbank,Debit Order,42183.44,ZAR,2023-07-24 09:28:09,Completed,Whatever system or ever world century win.,,REF399895,Transport
TRX9635091,ACC714442,Standard Bank,Cash Deposit,33595.67,ZAR,2024-10-15 02:35:54,Completed,Power traditional matter since.,,REF524298,Entertainment
TRX5179886,ACC409343,TymeBank,Online Payment,24431.91,ZAR,2023-12-22 12:17:08,Failed,Final like conference appear animal.,Christensen Ltd Grocery,REF944697,Bills & Utilities
TRX2539188,ACC703032,Nedbank,Withdrawal,20784.61,ZAR,2023-04-09 19:50:27,Completed,Each however fact stand.,,REF718945,Shopping
TRX1797699,ACC510478,Discovery Bank,ATM Withdrawal,28399.37,ZAR,2023-06-26 06:30:22,Completed,Option among prove account.,,REF309564,Shopping
TRX5536076,ACC667420,Nedbank,EFT,11012.47,ZAR,2023-07-31 16:22:31,Failed,Score book for magazine year several maintain.,,REF869786,Healthcare
TRX1954837,ACC533943,Nedbank,ATM Withdrawal,18707.85,ZAR,2023-03-21 10:45:25,Completed,First fish mouth nice develop.,,REF763304,Food & Dining
TRX2072933,ACC814392,ABSA,Cash Deposit,48237.05,ZAR,2024-09-18 17:14:23,Completed,Direction something certainly her.,,REF244250,Entertainment
TRX8642813,ACC447094,ABSA,Deposit,24774.46,ZAR,2023-12-26 10:14:47,Completed,Indicate care like. Close message point hair.,,REF404584,Food & Dining
TRX7883883,ACC569348,FNB,Cash Deposit,36166.02,ZAR,2023-09-13 03:09:21,Completed,At sea pick shoulder name total instead police.,,REF573416,Healthcare
TRX4650534,ACC297431,ABSA,Debit Order,35857.74,ZAR,2024-08-21 03:50:54,Pending,Must carry outside feeling.,,REF317748,Healthcare
TRX1154833,ACC110303,ABSA,EFT,39284.13,ZAR,2023-08-20 17:28:07,Failed,Cut home test lot begin according.,,REF134332,Transport
TRX7243966,ACC165809,TymeBank,EFT,23079.78,ZAR,2024-07-19 13:05:02,Failed,Stage set why.,,REF931281,Shopping
TRX2790083,ACC185103,TymeBank,EFT,6882.69,ZAR,2023-05-31 22:34:50,Completed,Dog effect save allow nice party movement.,,REF167153,Bills & Utilities
TRX9304930,ACC112870,TymeBank,Deposit,34940.03,ZAR,2024-01-23 17:23:26,Failed,Firm above note build country season act.,,REF455071,Bills & Utilities
TRX1724710,ACC556829,Discovery Bank,Deposit,1084.07,ZAR,2023-06-16 17:11:24,Failed,Take low do impact those real.,,REF159382,Food & Dining
TRX9936157,ACC780410,Discovery Bank,Debit Order,1835.4,ZAR,2024-02-23 09:10:22,Completed,Piece point story of how return discuss.,,REF640956,Bills & Utilities
TRX8399286,ACC343473,Discovery Bank,ATM Withdrawal,25202.8,ZAR,2023-12-20 10:59:22,Failed,About short series factor religious.,,REF307801,Entertainment
TRX2871826,ACC397944,TymeBank,Online Payment,5273.06,ZAR,2024-05-22 23:56:22,Failed,Relationship finally way least physical.,Finley-Bradley Entertainment,REF865121,Bills & Utilities
TRX4081616,ACC881091,Nedbank,Withdrawal,25193.5,ZAR,2023-11-02 23:53:43,Completed,Production control cover positive hold picture.,,REF486655,Transport
TRX7820227,ACC297589,Discovery Bank,Cash Deposit,3191.11,ZAR,2024-06-04 02:12:05,Completed,Support stuff free large run child both.,,REF185500,Transport
TRX8170573,ACC186333,TymeBank,Debit Order,17034.63,ZAR,2024-02-14 03:57:21,Completed,Form chance value note kid.,,REF147816,Transport
TRX2593537,ACC464309,Discovery Bank,Withdrawal,17702.42,ZAR,2023-07-10 09:10:59,Completed,Teach material go my arm these.,,REF652981,Entertainment
TRX3047058,ACC878097,Discovery Bank,Withdrawal,4248.64,ZAR,2024-11-08 12:28:18,Completed,Social seem best candidate bill kind happy.,,REF137866,Shopping
TRX4788760,ACC511265,TymeBank,EFT,39359.6,ZAR,2023-07-25 15:39:48,Pending,Character develop life industry different life.,,REF702821,Shopping
TRX8514434,ACC563132,TymeBank,EFT,30312.79,ZAR,2024-03-28 04:50:26,Pending,Newspaper enjoy computer her coach success Mr.,,REF932824,Bills & Utilities
TRX3251546,ACC936223,TymeBank,Cash Deposit,33998.64,ZAR,2023-06-13 13:18:59,Failed,Health Congress whether happy.,,REF857540,Transport
TRX3843468,ACC582709,Capitec,Debit Order,22486.07,ZAR,2023-01-16 20:04:23,Failed,Politics capital low after and person.,,REF636041,Bills & Utilities
TRX7789819,ACC527094,FNB,Deposit,5081.3,ZAR,2023-07-18 15:11:11,Completed,Young of reach.,,REF436247,Shopping
TRX5122787,ACC858036,ABSA,EFT,32237.86,ZAR,2024-01-22 12:29:39,Completed,Record sign owner water she move.,,REF391243,Shopping
TRX3003878,ACC657324,Capitec,Cash Deposit,33832.48,ZAR,2024-06-10 17:48:57,Pending,Else young process dog.,,REF681595,Food & Dining
TRX5431542,ACC137447,Standard Bank,Withdrawal,25405.52,ZAR,2024-08-16 22:04:42,Completed,Democratic north really practice first most.,,REF268624,Bills & Utilities
TRX3589391,ACC735977,Nedbank,Debit Order,32065.41,ZAR,2023-02-06 16:34:16,Failed,Weight side anyone also shake.,,REF582454,Entertainment
TRX8685419,ACC904166,FNB,Cash Deposit,27277.77,ZAR,2023-02-09 05:44:00,Completed,Expert here office blue sound series word dream.,,REF250353,Bills & Utilities
TRX3893447,ACC999471,Standard Bank,EFT,4238.99,ZAR,2024-07-04 13:27:35,Completed,Send loss catch black push institution.,,REF143448,Food & Dining
TRX2619150,ACC629432,Nedbank,EFT,5951.08,ZAR,2024-01-18 15:12:03,Pending,Bring church democratic soon source method.,,REF311403,Shopping
TRX2802628,ACC473563,Capitec,Cash Deposit,14480.57,ZAR,2023-09-01 01:20:37,Failed,Movie career summer husband whole.,,REF291818,Transport
TRX3836086,ACC191985,Capitec,EFT,36515.73,ZAR,2024-11-14 08:04:13,Completed,Indeed church any recently discussion central.,,REF682397,Healthcare
TRX6453643,ACC525283,Discovery Bank,ATM Withdrawal,29474.12,ZAR,2023-12-22 17:19:06,Completed,Notice very thus everyone need which range.,,REF604602,Shopping
TRX2946226,ACC410666,Nedbank,Debit Order,27581.61,ZAR,2024-07-09 22:04:59,Pending,Water eat dream none seat health up.,,REF257071,Shopping
TRX6037878,ACC243511,Nedbank,Online Payment,22267.42,ZAR,2024-05-21 06:04:01,Completed,Pick including power effort.,"Johnson, Hernandez and Benitez Entertainment",REF289056,Bills & Utilities
TRX8229954,ACC810699,Capitec,EFT,38551.38,ZAR,2023-04-13 05:00:29,Completed,Record ground design not.,,REF991519,Transport
TRX8271783,ACC833525,Nedbank,Cash Deposit,30306.74,ZAR,2024-10-25 01:15:32,Failed,Career war another. Manage mention suggest.,,REF953316,Bills & Utilities
TRX6764025,ACC773480,Standard Bank,Cash Deposit,10909.25,ZAR,2023-07-20 17:54:50,Failed,Generation clearly girl seek explain majority.,,REF165378,Shopping
TRX4842901,ACC484189,Capitec,EFT,8335.5,ZAR,2024-08-21 11:43:35,Completed,Leg impact hit even level though really.,,REF165662,Transport
TRX8736340,ACC235389,Standard Bank,Debit Order,33965.78,ZAR,2024-11-18 10:59:37,Pending,Grow on myself apply notice avoid action water.,,REF769759,Bills & Utilities
TRX6825136,ACC710499,TymeBank,Withdrawal,14661.44,ZAR,2024-03-12 07:08:08,Failed,Small provide sister you region old relationship.,,REF879919,Shopping
TRX4636361,ACC490455,ABSA,Withdrawal,5284.02,ZAR,2023-12-21 05:05:38,Pending,Seat figure today its focus face.,,REF327260,Bills & Utilities
TRX1731978,ACC507256,Discovery Bank,ATM Withdrawal,38254.46,ZAR,2023-03-14 01:51:09,Pending,Smile threat baby close.,,REF777525,Food & Dining
TRX7328464,ACC410576,FNB,Cash Deposit,11798.23,ZAR,2024-06-04 05:29:39,Completed,According political space all game election.,,REF461294,Entertainment
TRX5873242,ACC316076,Nedbank,Debit Order,18266.46,ZAR,2023-08-24 22:49:54,Failed,Campaign side eight to chair poor.,,REF971828,Healthcare
TRX3649087,ACC691477,Standard Bank,Cash Deposit,31950.53,ZAR,2023-03-13 00:43:22,Pending,Across design public goal player expect.,,REF120609,Entertainment
TRX7225823,ACC326432,ABSA,EFT,3897.67,ZAR,2024-06-26 05:57:21,Completed,Each stock beautiful father role front.,,REF131871,Bills & Utilities
TRX8895594,ACC198881,Standard Bank,Debit Order,1903.89,ZAR,2024-10-04 11:12:38,Completed,Meet five guess computer goal beat so.,,REF363369,Bills & Utilities
TRX9146138,ACC759124,FNB,Online Payment,2091.21,ZAR,2023-06-07 09:09:01,Failed,Certain get require.,Williams PLC Travel,REF203392,Shopping
TRX6794253,ACC497437,ABSA,EFT,30567.09,ZAR,2023-03-17 11:52:54,Completed,Kind region fear seek player what rather.,,REF366047,Entertainment
TRX4906351,ACC327211,FNB,EFT,13531.42,ZAR,2024-11-07 08:58:55,Completed,Issue wife risk. Population order painting as.,,REF577023,Bills & Utilities
TRX1493703,ACC738656,Standard Bank,Debit Order,2969.29,ZAR,2023-08-29 07:53:27,Completed,Teacher else the. Later authority call.,,REF945654,Bills & Utilities
TRX9980259,ACC591830,TymeBank,ATM Withdrawal,38239.98,ZAR,2024-06-28 15:24:10,Pending,Force service offer act.,,REF931407,Transport
TRX3093276,ACC648204,Capitec,EFT,9710.05,ZAR,2023-11-17 11:35:16,Pending,My the issue role. Though citizen seek home.,,REF889179,Food & Dining
TRX3580635,ACC651377,Discovery Bank,ATM Withdrawal,47646.4,ZAR,2024-04-23 14:52:56,Pending,Happy history try child away instead well.,,REF490662,Entertainment
TRX9856958,ACC513429,ABSA,Online Payment,46031.52,ZAR,2024-08-11 11:36:53,Completed,Difficult bad cover.,"Davis, Chandler and Miller Travel",REF556152,Shopping
TRX4274107,ACC310749,Standard Bank,EFT,42151.48,ZAR,2024-11-18 22:30:41,Completed,Use we set feeling style cell international.,,REF856959,Food & Dining
TRX3253958,ACC412350,ABSA,ATM Withdrawal,19425.61,ZAR,2023-01-03 04:07:37,Pending,Gas mind television free discover student.,,REF220268,Food & Dining
TRX5217459,ACC253947,ABSA,EFT,7623.08,ZAR,2023-04-05 08:27:27,Failed,Degree water even receive around.,,REF525943,Healthcare
TRX2215306,ACC952695,Discovery Bank,Card Payment,35044.56,ZAR,2024-07-16 22:21:21,Completed,Evening present analysis color.,"Patel, Griffin and Davis Restaurant",REF311313,Entertainment
TRX3323116,ACC324038,Nedbank,Withdrawal,11889.84,ZAR,2023-03-31 03:07:36,Failed,Fast agree lot inside air.,,REF257604,Shopping
TRX8826283,ACC716890,FNB,ATM Withdrawal,45275.34,ZAR,2024-08-17 15:33:50,Completed,Hold because would animal TV term matter.,,REF887488,Healthcare
TRX3794683,ACC614245,Discovery Bank,Card Payment,45554.3,ZAR,2023-11-22 04:00:56,Completed,Recently local different avoid better cost wide.,Ruiz-Patterson Retail,REF222936,Food & Dining
TRX3921517,ACC297359,Nedbank,Deposit,37362.07,ZAR,2023-10-02 17:27:04,Failed,Bar current church.,,REF628928,Bills & Utilities
TRX7804041,ACC788531,Capitec,Online Payment,3922.55,ZAR,2024-01-03 09:17:16,Pending,Its father person goal.,Wade-Campbell Grocery,REF230070,Entertainment
TRX8816996,ACC628993,Discovery Bank,Debit Order,28712.54,ZAR,2024-06-14 16:11:48,Pending,Whether nice white similar.,,REF995242,Bills & Utilities
TRX4694473,ACC999658,FNB,Card Payment,4510.45,ZAR,2024-02-02 12:23:20,Completed,Population operation language.,Rice-Chapman Travel,REF862501,Shopping
TRX3994298,ACC708362,ABSA,Withdrawal,374.94,ZAR,2023-06-15 07:45:11,Completed,Nation according mind center huge better science.,,REF660492,Bills & Utilities
TRX8951684,ACC392555,Discovery Bank,Online Payment,9807.08,ZAR,2023-05-30 09:07:59,Completed,Full turn traditional that home tend water.,Garcia-Baker Entertainment,REF905318,Shopping
TRX2663957,ACC630970,Capitec,Online Payment,31519.18,ZAR,2024-09-13 20:39:06,Completed,Everyone set left plant we may.,Owens-Smith Retail,REF361111,Healthcare
TRX5612156,ACC734232,ABSA,Card Payment,31940.75,ZAR,2023-08-29 11:54:15,Pending,Far whom walk point teach world.,Green-Welch Entertainment,REF539847,Healthcare
TRX6807932,ACC807943,Discovery Bank,Cash Deposit,13388.44,ZAR,2023-04-20 03:37:45,Completed,Charge thought gas senior all over long arm.,,REF199699,Food & Dining
TRX8595857,ACC213422,Capitec,Withdrawal,49488.1,ZAR,2024-04-26 01:08:00,Failed,Crime shake cup employee style south.,,REF218477,Bills & Utilities
TRX1407312,ACC420662,Nedbank,Card Payment,41323.6,ZAR,2023-03-23 12:25:48,Completed,Theory last interview by.,Gray-Banks Grocery,REF656200,Healthcare
TRX7333045,ACC863484,Nedbank,Deposit,3694.66,ZAR,2023-11-15 03:18:41,Completed,Hospital interview form war later.,,REF261984,Healthcare
TRX8151854,ACC437508,Discovery Bank,Debit Order,43255.09,ZAR,2023-07-10 08:42:03,Completed,Business popular attack goal official thus.,,REF524166,Healthcare
TRX7628192,ACC682276,Standard Bank,Online Payment,45094.9,ZAR,2024-01-31 03:14:24,Completed,Back they pass. Gun start international.,"Mcbride, Parker and Stewart Restaurant",REF297409,Transport
TRX9348302,ACC261683,FNB,Debit Order,39303.0,ZAR,2024-08-07 20:16:03,Completed,Tax though available finally much eye seven.,,REF530211,Healthcare
TRX2167745,ACC346791,Discovery Bank,Debit Order,4384.19,ZAR,2023-03-25 04:04:25,Completed,Book certain college yard sport exist blue.,,REF186360,Entertainment
TRX7049666,ACC587369,Discovery Bank,Debit Order,28151.61,ZAR,2023-05-05 10:27:32,Completed,My economy move true whole talk subject son.,,REF408337,Healthcare
TRX8112149,ACC496828,TymeBank,EFT,19088.88,ZAR,2023-02-09 06:07:55,Pending,None not do medical popular cup federal machine.,,REF310126,Healthcare
TRX4805332,ACC975887,Standard Bank,Cash Deposit,18530.19,ZAR,2023-04-20 06:03:50,Failed,This provide policy first remember western human.,,REF281559,Entertainment
TRX3478178,ACC995505,Discovery Bank,Withdrawal,17343.13,ZAR,2023-08-18 02:19:50,Completed,Event relationship ahead bill he benefit.,,REF213537,Bills & Utilities
TRX4691914,ACC263708,Capitec,Online Payment,39270.56,ZAR,2023-03-14 23:58:15,Completed,Best agreement explain tonight mouth.,Harris-Wilson Restaurant,REF858451,Healthcare
TRX5173141,ACC324791,FNB,Deposit,21156.19,ZAR,2023-04-14 05:27:35,Completed,Direction during our guy.,,REF375735,Transport
TRX8157344,ACC626282,Capitec,Online Payment,42190.99,ZAR,2024-02-29 15:38:36,Completed,On your window north us radio.,Bowers and Sons Travel,REF153652,Food & Dining
TRX6821631,ACC813047,TymeBank,Debit Order,3569.48,ZAR,2024-06-25 14:26:42,Pending,Subject education black prove forward.,,REF317981,Shopping
TRX5193785,ACC348826,FNB,Online Payment,37068.08,ZAR,2024-03-31 13:21:16,Pending,Prove music science surface house.,"Buck, Brennan and Porter Entertainment",REF340510,Bills & Utilities
TRX4966725,ACC119945,Nedbank,Deposit,28965.9,ZAR,2024-05-03 13:34:13,Failed,Answer part raise still what.,,REF651502,Transport
TRX3354895,ACC952966,Capitec,ATM Withdrawal,33621.15,ZAR,2023-09-18 10:10:30,Pending,North cut determine arrive hand small.,,REF358644,Food & Dining
TRX6545321,ACC357005,Standard Bank,ATM Withdrawal,36382.74,ZAR,2024-04-23 14:26:55,Completed,Sit simply miss too college former.,,REF835674,Food & Dining
TRX3400177,ACC385271,Standard Bank,EFT,4546.75,ZAR,2023-10-17 09:53:29,Pending,Foreign news prepare north.,,REF854580,Food & Dining
TRX1273533,ACC923057,Discovery Bank,Withdrawal,23301.03,ZAR,2023-06-26 19:28:04,Failed,Kind approach indeed early anyone student range.,,REF596155,Food & Dining
TRX7859964,ACC352326,Capitec,ATM Withdrawal,40444.4,ZAR,2024-05-06 08:55:21,Completed,Subject such break model rule nothing control.,,REF886175,Healthcare
TRX8628598,ACC104747,TymeBank,Card Payment,14413.49,ZAR,2024-02-22 03:10:02,Completed,Big what Mr value hour wind interest station.,"Scott, Martinez and Smith Restaurant",REF308078,Healthcare
TRX1426584,ACC333651,Discovery Bank,Card Payment,7547.4,ZAR,2024-10-21 23:17:08,Completed,Adult public water those people. State I see.,Adams and Sons Restaurant,REF412818,Entertainment
TRX4845003,ACC634065,TymeBank,EFT,7379.04,ZAR,2024-01-05 17:53:49,Completed,Very your Democrat player.,,REF388845,Shopping
TRX5779031,ACC788655,Standard Bank,Cash Deposit,6170.36,ZAR,2024-08-05 14:31:58,Completed,Mention nation benefit pretty sing commercial.,,REF896225,Transport
TRX7908095,ACC392840,Standard Bank,Cash Deposit,1919.33,ZAR,2023-08-01 17:54:45,Completed,President time require hair lawyer low.,,REF594202,Healthcare
TRX2493244,ACC248869,Discovery Bank,Online Payment,43638.53,ZAR,2023-12-05 02:40:09,Completed,Employee talk house board good.,Pugh Inc Restaurant,REF979267,Shopping
TRX1999809,ACC651938,Nedbank,Card Payment,49135.82,ZAR,2024-05-31 08:53:04,Completed,Every budget very also increase well certain.,Roberson Inc Retail,REF962369,Food & Dining
TRX4517961,ACC137852,TymeBank,Deposit,10275.91,ZAR,2023-03-03 05:59:04,Failed,Upon range child back truth.,,REF629107,Shopping
TRX1461471,ACC614418,Discovery Bank,Withdrawal,30372.24,ZAR,2024-05-02 19:45:45,Failed,Commercial white grow always local entire plan.,,REF780011,Entertainment
TRX2929762,ACC902197,Capitec,Withdrawal,35386.04,ZAR,2023-04-07 06:17:34,Completed,Day ball fire senior situation question.,,REF911676,Shopping
TRX4484959,ACC989616,ABSA,Deposit,22385.8,ZAR,2023-02-04 12:51:17,Completed,Economy economy visit maybe product.,,REF511982,Shopping
TRX6785685,ACC428298,Discovery Bank,Withdrawal,25636.86,ZAR,2023-07-08 06:49:07,Completed,Language source mind southern impact Republican.,,REF974417,Healthcare
TRX8574191,ACC514265,Standard Bank,ATM Withdrawal,33791.55,ZAR,2024-08-09 20:16:13,Completed,Finish building prove doctor.,,REF240606,Entertainment
TRX2004714,ACC189611,Standard Bank,Deposit,5092.09,ZAR,2023-05-05 22:42:49,Completed,Yet reach go national.,,REF138668,Shopping
TRX7010013,ACC927428,TymeBank,Withdrawal,1161.6,ZAR,2023-07-08 06:40:37,Pending,Police research special hair seat cut computer.,,REF967643,Bills & Utilities
TRX5980834,ACC979956,Capitec,Online Payment,47933.28,ZAR,2024-01-06 22:53:40,Pending,Must toward win some rest.,"Dodson, Robinson and Chavez Entertainment",REF479238,Healthcare
TRX7442547,ACC933415,TymeBank,Deposit,12377.05,ZAR,2024-06-25 11:46:54,Failed,Window against than.,,REF197671,Healthcare
TRX6341006,ACC110303,ABSA,ATM Withdrawal,38632.82,ZAR,2023-02-11 16:20:55,Completed,Else can maybe work more.,,REF151594,Food & Dining
TRX4458841,ACC274129,Discovery Bank,Deposit,305.83,ZAR,2024-07-18 16:48:14,Pending,Relate item represent stuff.,,REF636354,Bills & Utilities
TRX7635696,ACC863298,Discovery Bank,Debit Order,2968.35,ZAR,2023-04-28 04:53:08,Completed,Respond mouth culture.,,REF882542,Bills & Utilities
TRX2453426,ACC774720,FNB,Card Payment,46786.61,ZAR,2023-01-04 18:59:52,Failed,Mention five but party. Home imagine none.,Howard LLC Travel,REF514777,Transport
TRX3502136,ACC264145,FNB,Card Payment,40645.63,ZAR,2023-04-12 16:05:08,Failed,Put property weight do.,Mcguire-Frank Travel,REF796206,Bills & Utilities
TRX8617565,ACC970842,Nedbank,Card Payment,35597.08,ZAR,2024-02-24 22:01:10,Completed,Air beautiful continue good. Tv issue box.,Armstrong-Lyons Grocery,REF573192,Entertainment
TRX4751292,ACC242020,Nedbank,Deposit,40929.0,ZAR,2023-03-20 00:57:31,Completed,Democrat thought kid action.,,REF330212,Entertainment
TRX7022380,ACC284178,Discovery Bank,Withdrawal,35186.07,ZAR,2024-10-22 09:59:18,Pending,Consumer rather head claim final collection.,,REF704333,Food & Dining
TRX9606978,ACC555479,ABSA,Online Payment,17484.09,ZAR,2024-09-23 04:03:24,Failed,These risk enough late remember method only.,Hawkins-Harvey Retail,REF641004,Shopping
